time_s,Alt,C_Data_SMavail,C_Data_s_C_Nc,C_Data_s_C_Wc,C_Data_s_C_PR,C_Data_s_C_Eff,C_Data_Wcin,C_Data_Nc,C_Data_PR,C_Data_NcMap,C_Data_WcMap,C_Data_PRMap,C_Data_EffMap,C_Data_SurgePR,C_Data_Wbleeds,C_Data_Pwrb4bleed,C_Data_PwrBld,C_Data_Pwrout,C_Data_SMMap,C_Data_SPRMap,C_Data_Test,C_Data_Nmech,C_Data_BlkNm_1,C_Data_BlkNm_2,C_Data_BlkNm_3,C_Data_BlkNm_4,C_Data_BlkNm_5,C_Data_BlkNm_6,C_Data_BlkNm_7,C_Data_BlkNm_8,C_Data_BlkNm_9,C_Data_BlkNm_10,C_Data_BlkNm_11,C_Data_BlkNm_12,C_Data_BlkNm_13,C_Data_BlkNm_14,C_Data_BlkNm_15,C_Data_BlkNm_16,C_Data_BlkNm_17,C_Data_BlkNm_18,C_Data_BlkNm_19,C_Data_BlkNm_20,C_Data_BlkNm_21,C_Data_BlkNm_22,C_Data_BlkNm_23,C_Data_BlkNm_24,C_Data_BlkNm_25,C_Data_BlkNm_26,C_Data_BlkNm_27,C_Data_BlkNm_28,C_Data_BlkNm_29,C_Data_BlkNm_30,C_Data_BlkNm_31,C_Data_BlkNm_32,C_Data_BlkNm_33,C_Data_BlkNm_34,C_Data_BlkNm_35,C_Data_BlkNm_36,C_Data_BlkNm_37,C_Data_BlkNm_38,C_Data_BlkNm_39,C_Data_BlkNm_40,C_Data_BlkNm_41,C_Data_BlkNm_42,C_Data_BlkNm_43,C_Data_BlkNm_44,C_Data_BlkNm_45,C_Data_BlkNm_46,C_Data_BlkNm_47,C_Data_BlkNm_48,C_Data_BlkNm_49,C_Data_BlkNm_50,C_Data_BlkNm_51,C_Data_BlkNm_52,C_Data_BlkNm_53,C_Data_BlkNm_54,C_Data_BlkNm_55,C_Data_BlkNm_56,C_Data_BlkNm_57,C_Data_BlkNm_58,C_Data_BlkNm_59,C_Data_BlkNm_60,C_Data_BlkNm_61,C_Data_BlkNm_62,C_Data_BlkNm_63,C_Data_BlkNm_64,C_Data_BlkNm_65,C_Data_BlkNm_66,C_Data_BlkNm_67,C_Data_BlkNm_68,C_Data_BlkNm_69,C_Data_BlkNm_70,C_Data_BlkNm_71,C_Data_BlkNm_72,C_Data_BlkNm_73,C_Data_BlkNm_74,C_Data_BlkNm_75,C_Data_BlkNm_76,C_Data_BlkNm_77,C_Data_BlkNm_78,C_Data_BlkNm_79,C_Data_BlkNm_80,C_Data_BlkNm_81,C_Data_BlkNm_82,C_Data_BlkNm_83,C_Data_BlkNm_84,C_Data_BlkNm_85,C_Data_BlkNm_86,C_Data_BlkNm_87,C_Data_BlkNm_88,C_Data_BlkNm_89,C_Data_BlkNm_90,C_Data_BlkNm_91,C_Data_BlkNm_92,C_Data_BlkNm_93,C_Data_BlkNm_94,C_Data_BlkNm_95,C_Data_WHPMod,C_Data_PRHPMod,C_Data_EffHPMod,FlowErrors_1,FlowErrors_2,FlowErrors_3,Fnet,Iterations,N_request,N_sensed,Nmech,SFC,T_Data_s_T_Nc,T_Data_s_T_Wc,T_Data_s_T_PR,T_Data_s_T_Eff,T_Data_Wcin,T_Data_Wcs1in,T_Data_Nc,T_Data_NcMap,T_Data_WcMap,T_Data_PRMap,T_Data_EffMap,T_Data_Pwrout,T_Data_Test,T_Data_Nmech,T_Data_BlkNm_1,T_Data_BlkNm_2,T_Data_BlkNm_3,T_Data_BlkNm_4,T_Data_BlkNm_5,T_Data_BlkNm_6,T_Data_BlkNm_7,T_Data_BlkNm_8,T_Data_BlkNm_9,T_Data_BlkNm_10,T_Data_BlkNm_11,T_Data_BlkNm_12,T_Data_BlkNm_13,T_Data_BlkNm_14,T_Data_BlkNm_15,T_Data_BlkNm_16,T_Data_BlkNm_17,T_Data_BlkNm_18,T_Data_BlkNm_19,T_Data_BlkNm_20,T_Data_BlkNm_21,T_Data_BlkNm_22,T_Data_BlkNm_23,T_Data_BlkNm_24,T_Data_BlkNm_25,T_Data_BlkNm_26,T_Data_BlkNm_27,T_Data_BlkNm_28,T_Data_BlkNm_29,T_Data_BlkNm_30,T_Data_BlkNm_31,T_Data_BlkNm_32,T_Data_BlkNm_33,T_Data_BlkNm_34,T_Data_BlkNm_35,T_Data_BlkNm_36,T_Data_BlkNm_37,T_Data_BlkNm_38,T_Data_BlkNm_39,T_Data_BlkNm_40,T_Data_BlkNm_41,T_Data_BlkNm_42,T_Data_BlkNm_43,T_Data_BlkNm_44,T_Data_BlkNm_45,T_Data_BlkNm_46,T_Data_BlkNm_47,T_Data_BlkNm_48,T_Data_BlkNm_49,T_Data_BlkNm_50,T_Data_BlkNm_51,T_Data_BlkNm_52,T_Data_BlkNm_53,T_Data_BlkNm_54,T_Data_BlkNm_55,T_Data_BlkNm_56,T_Data_BlkNm_57,T_Data_BlkNm_58,T_Data_BlkNm_59,T_Data_BlkNm_60,T_Data_BlkNm_61,T_Data_BlkNm_62,T_Data_BlkNm_63,T_Data_BlkNm_64,T_Data_BlkNm_65,T_Data_BlkNm_66,T_Data_BlkNm_67,T_Data_BlkNm_68,T_Data_BlkNm_69,T_Data_BlkNm_70,T_Data_BlkNm_71,T_Data_BlkNm_72,T_Data_BlkNm_73,T_Data_BlkNm_74,T_Data_BlkNm_75,T_Data_BlkNm_76,T_Data_BlkNm_77,T_Data_BlkNm_78,T_Data_BlkNm_79,T_Data_BlkNm_80,T_Data_BlkNm_81,T_Data_BlkNm_82,T_Data_BlkNm_83,T_Data_BlkNm_84,T_Data_BlkNm_85,T_Data_BlkNm_86,T_Data_BlkNm_87,T_Data_BlkNm_88,T_Data_BlkNm_89,T_Data_BlkNm_90,T_Data_BlkNm_91,T_Data_BlkNm_92,T_Data_WHPMod,T_Data_EffHPMod,Wf,s0_W,s0_ht,s0_Tt,s0_Pt,s0_FAR,s2_W,s2_ht,s2_Tt,s2_Pt,s2_FAR,s3_W,s3_ht,s3_Tt,s3_Pt,s3_FAR,s4_W,s4_ht,s4_Tt,s4_Pt,s4_FAR,s5_W,s5_ht,s5_Tt,s5_Pt,s5_FAR,s7_W,s7_ht,s7_Tt,s7_Pt,s7_FAR
0.15,0,17.8326406870221,10000,0.495342,0.86364,0.997653,102.040452263497,10000.0001879061,20.0000021733499,1.00000001879061,206.000000536187,22.9999098853109,0.852000003275011,23.56653069832,0,-27896.5101517884,0,-27896.5101517884,17.9550582609424,27.1295571051827,27.1295571051827,10000.0003273012,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-1.97507902041527e-10,-1.12935593791044e-10,-2.05734773606413e-11,10665.712435993,3,10000,10000.0002745681,10000.0003273012,1.01258795609285,45.61102,0.444192,0.51163,0.998914,13.4754521930008,13.4754521930008,4104.99452472577,90.0000597383213,30.3369988530246,5.00000339591466,0.921000060982723,27896.5052981284,5.00000339591466,10000.0003273012,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,2.99999220995451,99.9999752482588,123.954269007684,518.670014460014,14.696,0,99.9999752482588,123.954269007684,518.670014460014,14.40208,0,99.9999752482588,321.123282726157,1316.13376620776,288.041631300759,0,102.999967458213,847.691306532222,3077.9814139828,273.639549735721,0.0299999295250501,102.999967458213,656.265099829147,2453.17946008147,89.8203175023461,0.0299999295250501,102.999967458213,656.265099829147,2453.17946008147,88.9221143273226,0.0299999295250501
0.165,0,17.8326467348875,10000,0.495342,0.86364,0.997653,102.040452367134,10000.0001757346,20.0000011664628,1.00000001757346,206.000000744409,22.9999087194466,0.852000002091547,23.5665307214515,0,-27896.5095291004,0,-27896.5095291004,17.9550643565305,27.1295571319665,27.1295571319665,10000.0003151297,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-1.50509693950649e-10,-8.62710986670158e-11,-1.57102781364592e-11,10665.7117083985,3,10000,10000.0002882345,10000.0003151297,1.01258783852513,45.61102,0.444192,0.51163,0.998914,13.4754521569631,13.4754521569631,4104.99471938025,90.0000640060285,30.3369987710846,5.00000345297908,0.921000065858843,27896.5027507099,5.00000345297908,10000.0003151297,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,2.99999165698318,99.9999753498237,123.954269007684,518.670014460014,14.696,0,99.9999753498237,123.954269007684,518.670014460014,14.40208,0,99.9999753498237,321.123278124822,1316.13374840383,288.041616799491,0,102.999967006807,847.691207313377,3077.98111458087,273.639535959516,0.029999923964866,102.999967006807,656.26501725178,2453.17920024141,89.8203121196217,0.0299999239648659,102.999967006807,656.26501725178,2453.17920024141,88.9221089984255,0.0299999239648659
0.18,0,17.8326510255389,10000,0.495342,0.86364,0.997653,102.040452333643,10000.0001587364,20.0000004317323,1.00000001587364,206.000000675797,22.9999078687095,0.852000001875679,23.5665307138293,0,-27896.5090236833,0,-27896.5090236833,17.9550686811645,27.1295571231408,27.1295571231408,10000.0002981316,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-1.03641452698843e-10,-5.96321767578964e-11,-1.08527888785254e-11,10665.7111807292,3,10000,10000.0002952048,10000.0002981316,1.01258775591207,45.61102,0.444192,0.51163,0.998914,13.4754521321928,13.4754521321928,4104.99485377359,90.0000669525388,30.3369987145116,5.00000349298067,0.921000069223725,27896.5009140207,5.00000349298067,10000.0002981316,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,2.99999126380581,99.9999753170026,123.954269007684,518.670014460014,14.696,0,99.9999753170026,123.954269007684,518.670014460014,14.40208,0,99.9999753170026,321.123274617311,1316.13373483223,288.041606217843,0,102.999966580808,847.69113707414,3077.98090257694,273.63952590695,0.0299999200429376,102.999966580808,656.264958824208,2453.1790163605,89.820308216538,0.0299999200429376,102.999966580808,656.264958824208,2453.1790163605,88.9221051343726,0.0299999200429376
0.195,0,17.8326536404735,10000,0.495342,0.86364,0.997653,102.040452185558,10000.0001383998,19.9999999596194,1.00000001383998,206.000000375896,22.9999073220548,0.852000002488232,23.5665306805132,0,-27896.5086397202,0,-27896.5086397202,17.9550713169596,27.1295570845644,27.1295570845644,10000.000277795,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-5.94225015401071e-11,-3.44658347970414e-11,-6.26478102376662e-12,10665.7108454471,3,10000,10000.0002959633,10000.000277795,1.01258770651146,45.61102,0.444192,0.51163,0.998914,13.475452118043,13.475452118043,4104.99493126151,90.0000686514247,30.336998681893,5.00000351678306,0.921000071161766,27896.4997595301,5.00000351678306,10000.000277795,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,2.99999102314047,99.9999751718785,123.954269007684,518.670014460014,14.696,0,99.9999751718785,123.954269007684,518.670014460014,14.40208,0,99.9999751718785,321.123272189648,1316.13372543887,288.041599418435,0,102.999966195019,847.691094447126,3077.98077385483,273.639519447514,0.0299999176798207,102.999966195019,656.264923402333,2453.17890484485,89.8203057372286,0.0299999176798207,102.999966195019,656.264923402333,2453.17890484485,88.9221026798563,0.0299999176798207
0.21,0,17.8326547061022,10000,0.495342,0.86364,0.997653,102.040451941352,10000.000116131,19.9999997331283,1.0000000116131,205.999999892014,22.9999070598031,0.852000003780619,23.5665306267585,0,-27896.5083754836,0,-27896.5083754836,17.9550723912995,27.1295570223223,27.1295570223223,10000.0002555261,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-4.02602891507197e-10,-3.00235098546409e-10,-5.05480258817828e-11,10665.7106877432,2,10000,10000.0002912547,10000.0002555261,1.0125876869192,45.61102,0.444192,0.51163,0.998914,13.4754521095409,13.4754521095409,4104.9949575781,90.0000692284037,30.336998670815,5.00000352531858,0.921000071818702,27896.4992242124,5.00000352531858,10000.0002555261,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,2.99999092073646,99.9999749325563,123.954269007684,518.670014460014,14.696,0,99.9999749325563,123.954269007684,518.670014460014,14.40208,0,99.9999749325563,321.123270793926,1316.13372003841,288.041596156493,0,102.999965853293,847.691076864793,3077.98072068113,273.639516348668,0.0299999167275768,102.999965853293,656.264908858258,2453.17885901073,89.820304591301,0.0299999167275768,102.999965853293,656.264908858258,2453.17885901073,88.922101545388,0.0299999167275768
0.225,0,17.832654546781,10000,0.495342,0.86364,0.997653,102.040451649073,10000.0000931824,19.9999997029046,1.00000000931824,205.999999284604,22.9999070248073,0.852000005547273,23.5665305592808,0,-27896.5082170289,0,-27896.5082170289,17.955072231071,27.1295569441906,27.1295569441906,10000.0002325775,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,2.85297214591683e-10,1.81645144454184e-10,3.36977091495959e-11,10665.7106777066,2,10000,10000.0002819952,10000.0002325775,1.01258769350695,45.61102,0.444192,0.51163,0.998914,13.475452119196,13.475452119196,4104.99494066956,90.0000688576919,30.3369986779327,5.00000352330558,0.921000071386899,27896.4992352907,5.00000352330558,10000.0002325775,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,2.99999093743094,99.9999746461215,123.954269007684,518.670014460014,14.696,0,99.9999746461215,123.954269007684,518.670014460014,14.40208,0,99.9999746461215,321.123270238749,1316.13371789027,288.041595721208,0,102.999965583552,847.691080635051,3077.98073191055,273.639515935148,0.0299999169804519,102.999965583552,656.264912051182,2453.17886896054,89.8203044859305,0.0299999169804519,102.999965583552,656.264912051182,2453.17886896054,88.9221014410712,0.0299999169804519
0.24,0,17.8326533172839,10000,0.495342,0.86364,0.997653,102.040451315204,10000.0000706589,19.9999998466348,1.00000000706589,205.999998595632,22.9999071912311,0.852000007652267,23.5665304827425,0,-27896.508155294,0,-27896.508155294,17.9550709922478,27.1295568555677,27.1295568555677,10000.000210054,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,8.83733616655479e-10,5.96353272860547e-10,1.0629711307459e-10,10665.7107936219,2,10000,10000.000269188,10000.000210054,1.01258772088923,45.61102,0.444192,0.51163,0.998914,13.4754521344913,13.4754521344913,4104.99488875631,90.0000677195184,30.3369986997856,5.00000351102334,0.921000070078242,27896.4996876209,5.00000351102334,10000.000210054,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,2.99999105116033,99.9999743189294,123.954269007684,518.670014460014,14.696,0,99.9999743189294,123.954269007684,518.670014460014,14.40208,0,99.9999743189294,321.123270447536,1316.13371869813,288.041597791222,0,102.99996537009,847.691101891183,3077.98079589569,273.639517901661,0.0299999182159035,102.99996537009,656.264929806696,2453.17892472815,89.8203053166945,0.0299999182159034,102.99996537009,656.264929806696,2453.17892472815,88.9221022635276,0.0299999182159034
0.255,0,17.8326511778971,10000,0.495342,0.86364,0.997653,102.040450941276,10000.0000494245,20.0000001405273,1.00000000494245,205.999997861313,22.9999075315262,0.852000009975738,23.5665304011664,0,-27896.5081783227,0,-27896.5081783227,17.9550688363632,27.1295567611116,27.1295567611116,10000.0001888196,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,6.30135725225864e-11,3.52555784658905e-11,6.44485316939525e-12,10665.7110127651,3,10000,10000.0002538627,10000.0001888196,1.01258776329645,45.61102,0.444192,0.51163,0.998914,13.4754521415781,13.4754521415781,4104.99481041866,90.0000660020025,30.3369987327619,5.00000348810601,0.92100006811574,27896.5004659093,5.00000348810601,10000.0001888196,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,2.99999123843946,99.9999739524783,123.954269007684,518.670014460014,14.696,0,99.9999739524783,123.954269007684,518.670014460014,14.40208,0,99.9999739524783,321.123271332828,1316.13372212358,288.041602023885,0,102.999965190918,847.691136538493,3077.98090030116,273.639521922691,0.0299999201986303,102.999965190918,656.264958780387,2453.17901581588,89.8203069822629,0.0299999201986303,102.999965190918,656.264958780387,2453.17901581588,88.9221039124402,0.0299999201986303
0.27,0,17.8326485500201,10000,0.495342,0.86364,0.997653,102.040450581004,10000.0000300841,20.0000005179681,1.00000000300841,205.999997133737,22.9999079685611,0.852000012326865,23.5665303203395,0,-27896.5082614144,0,-27896.5082614144,17.9550661881203,27.129556667523,27.129556667523,10000.0001694792,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,7.46539221854242e-11,4.2117819989316e-11,7.6890634568315e-12,10665.7112950975,3,10000,10000.000237006,10000.0001694792,1.01258781671017,45.61102,0.444192,0.51163,0.998914,13.4754521595227,13.4754521595227,4104.99471494394,90.0000639087647,30.3369987729521,5.00000346187068,0.921000065719175,27896.5014858575,5.00000346187068,10000.0001694792,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,2.99999147610104,99.9999735994105,123.954269007684,518.670014460014,14.696,0,99.9999735994105,123.954269007684,518.670014460014,14.40208,0,99.9999735994105,321.12327261625,1316.13372708953,288.041607459818,0,102.999965075512,847.691180089632,3077.98103157176,273.639527086827,0.0299999226811668,102.999965075512,656.264995118144,2453.17913006541,89.8203090730979,0.0299999226811668,102.999965075512,656.264995118144,2453.17913006541,88.9221059823669,0.0299999226811668
0.285,0,17.8326456070869,10000,0.495342,0.86364,0.997653,102.040450237288,10000.000013093,20.0000009520447,1.0000000013093,205.999996439684,22.9999084711739,0.852000014611712,23.5665302432368,0,-27896.508390001,0,-27896.508390001,17.9550632223093,27.1295565782465,27.1295565782465,10000.0001524881,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,8.18541370614597e-11,4.6288921748037e-11,8.44737162175228e-12,10665.7116176863,3,10000,10000.0002195056,10000.0001524881,1.01258787608635,45.61102,0.444192,0.51163,0.998914,13.4754521791852,13.4754521791852,4104.99461008778,90.000061609843,30.3369988170914,5.00000343276465,0.921000063087941,27896.5026445707,5.00000343276465,10000.0001524881,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,2.99999174275069,99.9999732625679,123.954269007684,518.670014460014,14.696,0,99.9999732625679,123.954269007684,518.670014460014,14.40208,0,99.9999732625679,321.123274189233,1316.13373317587,288.041613711423,0,102.999965005319,847.691228778831,3077.98117835729,273.639533025852,0.0299999254487166,102.999965005319,656.265035725782,2453.17925775703,89.8203114615876,0.0299999254487166,102.999965005319,656.265035725782,2453.17925775703,88.9221083469717,0.0299999254487166
0.3,0,17.8326425515896,10000,0.495342,0.86364,0.997653,102.040449889099,9999.99999868521,20.0000014043857,0.999999999868521,205.999995736708,22.9999089949351,0.852000016686982,23.5665301651427,0,-27896.5085367389,0,-27896.5085367389,17.9550601430488,27.1295564878222,27.1295564878222,10000.0001380803,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,8.41780955430527e-11,4.76077976554558e-11,8.68788554599613e-12,10665.7119532471,3,10000,10000.0002021372,10000.0001380803,1.01258793752974,45.61102,0.444192,0.51163,0.998914,13.4754521992974,13.4754521992974,4104.99450262107,90.0000592536863,30.3369988623295,5.00000340272043,0.921000060391797,27896.503850478,5.00000340272043,10000.0001380803,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,2.99999201917354,99.9999729213416,123.954269007684,518.670014460014,14.696,0,99.9999729213416,123.954269007684,518.670014460014,14.40208,0,99.9999729213416,321.123275899151,1316.13373979205,288.041620226076,0,102.999964940515,847.691279288847,3077.98133064792,273.639539214772,0.0299999283153136,102.999964940515,656.265077840408,2453.17939019679,89.8203139462556,0.0299999283153136,102.999964940515,656.265077840408,2453.17939019679,88.9221108067931,0.0299999283153136
